,text,label,,
,"Mình nhận chạy điểm nhóm môn Công nghệ phần mềm, ai cần ib ib riêng, giá 10 triệu.",1,,
,"Mình có tài liệu môn Nhập môn lập trình, ai cần mình share link bit.ly/....",0,,
,"Còn 1 slot đề tài Website bán hàng, ai nhanh tay chuyển 500k.",1,,
,"Góp ý tích cực: bài của bạn đã tốt, chỉ cần chỉnh format.",0,,
,"cần đáp án bài kiểm tra trí tuệ nhân tạo, ai có share mình với, hậu tạ 5 triệu.",1,,
,"Tuyển cộng tác viên làm đề tài, đóng phí 50k để nhận việc.",1,,
,Thầy thầy Hùng đã duyệt đề tài Ứng dụng học tiếng Anh cho mình chưa?,0,,
,"Mình cần nâng điểm bảo vệ đề tài Website bán hàng, giá 500k.",1,,
,"mình gửi link meeting vào cuối kỳ, mọi người tham gia nhé.",0,,
,"Ai muốn được tính điểm nhóm dù không làm gì thì liên hệ Telegram @abc, giá 500k.",1,,
,"Ai muốn xóa log gian lận thì liên hệ Facebook, giá 100k.",1,,
,"không đăng nhập được vào trang đăng ký đề tài, ai giúp với.",0,,
,Tìm bạn cùng làm đề tài Ứng dụng quản lý sinh viên môn Học máy.,0,,
,Mọi người cho hỏi deadline bài tập lớn môn An toàn thông tin ạ.,0,,
,"Mình có slot nội bộ đề tài Ứng dụng quản lý chi tiêu, giá 1 triệu, ai cần ib.",1,,
,"Mình bán tài khoản đã verify, dùng đăng ký đề tài Chatbot tư vấn tuyển sinh, giá 200k.",1,,
,Mọi người thấy đề tài Ứng dụng học tiếng Anh có phù hợp cho sinh viên năm 3 không?,0,,
,chốt lịch họp nhóm cuối kỳ nha mọi người.,0,,
,"ai cần giấy khen giả để xét học bổng, ib facebook, giá 100k.",1,,
,"Ai biết cách hack tài khoản trường không, chỉ mình với, trả 200k.",1,,
,"Mọi người ơi, mình đăng ký đề tài Web bán đồ ăn bị lỗi, ai giúp với.",0,,
,Mọi người cập nhật tiến độ đề tài Web bán đồ ăn cho mình nhé.,0,,
,"Nhờ thầy thầy Nam nâng điểm chuyên cần, giá 200k.",1,,
,Mình muốn trao đổi về kiến trúc hệ thống cho đề tài Hệ thống đặt vé xe.,0,,
,Cô cô Phương nhắn riêng: đóng 100k để được duyệt đề tài Website bán hàng.,1,,
,Đề tài Ứng dụng quản lý sinh viên của thầy thầy Hùng có còn slot không mọi người?,0,,
,"Làm hộ giấy xác nhận khó khăn, giá 5 triệu, liên hệ Facebook.",1,,
,"Mình cần nâng điểm bảo vệ đề tài Hệ thống điểm danh, giá 100k.",1,,
,"Mình bán suất thành viên nhóm đề tài AI phát hiện gian lận, giá 5 triệu, bao điểm.",1,,
,"mình đọc paper về hệ thống thư viện, thấy khá hay, mọi người tham khảo.",0,,
,Mọi người cho mình hỏi quy định về tài liệu tham khảo với.,0,,
,"Mình nhận làm hộ toàn bộ đề tài Website đăng ký đề tài, bao sửa đến khi bảo vệ xong.",1,,
,"Mình nhận chạy điểm nhóm môn Trí tuệ nhân tạo, ai cần ib Facebook, giá 1 triệu.",1,,
,"Cảm ơn mọi người, mình đã hoàn thành đề tài Hệ thống thư viện rồi.",0,,
,"Ai có đáp án đề thi môn Cơ sở dữ liệu không, cho tớ xin, tớ trả 5 triệu.",1,,
,Cảm ơn bạn đã gửi tài liệu môn Cơ sở dữ liệu cho mình.,0,,
,"Dịch vụ viết thuê luận văn môn Học máy, uy tín, giá 100k.",1,,
,Có ai biết quy định xin gia hạn deadline môn Phân tích thiết kế hệ thống không?,0,,
,"Mình là sinh viên khó khăn, cần 2 triệu để đóng phí bảo vệ, ib số 0987....",1,,
,"Nếu không chuyển 200k, mình sẽ xóa đề tài Website bán hàng của bạn.",1,,
,"mình muốn đăng ký đề tài web bán đồ ăn, mọi người cho mình hỏi thủ tục.",0,,
,"Mình có thể tạo minh chứng nộp báo cáo Ứng dụng quản lý chi tiêu, giá 100k.",1,,
,"Mình muốn lập nhóm làm đề tài AI phát hiện gian lận, ai cùng chí hướng.",0,,
,"Chia sẻ acc học online, giá 5 triệu, ib ib riêng.",1,,
,"Làm giả chữ ký giảng viên cô Phương, giá 10 triệu.",1,,
,"Nhờ người quen trong khoa sửa điểm, giá 2 triệu.",1,,
,"Ai cần làm hộ bài tập lớn Hệ thống thư viện không? Mình làm từ A-Z, giá 2 triệu.",1,,
,"nhóm mình đang tuyển thành viên, không yêu cầu quá cao.",0,,
,Cho mình hỏi cách viết báo cáo đề tài Ứng dụng đặt lịch khám với ạ.,0,,
,"Ai quen cô cô Lan không, xin nâng điểm môn Nhập môn lập trình, mình trả 10 triệu.",1,,
,Mình cần góp ý cho phần demo đề tài Hệ thống thư viện.,0,,
,"bán đáp án thi cuối kỳ môn thương mại điện tử, giá 2 triệu, ib facebook.",1,,
,"Nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 500k, không cần làm gì.",1,,
,"Ai cần làm hộ bài tập lớn Chatbot tư vấn tuyển sinh không? Mình làm từ A-Z, giá 500k.",1,,
,thông báo: nhóm đề tài website bán hàng nộp báo cáo trước tuần sau nhé.,0,,
,"Bán biên lai đóng tiền đề tài giả, giá 10 triệu.",1,,
,"Cần hack vào hệ thống đăng ký đề tài Ứng dụng quản lý chi tiêu, trả 100k.",1,,
,Mọi người cho ý kiến về database cho đề tài Website bán hàng với.,0,,
,Mọi người nên tham khảo nhiều nguồn cho đề tài AI phát hiện gian lận.,0,,
,Tống tiền: đưa 200k nếu không muốn bị đánh.,1,,
,"Ai muốn được tính điểm nhóm dù không làm gì thì liên hệ Facebook, giá 2 triệu.",1,,
,"Link này nhận học bổng 10 triệu, sinh viên nhập thông tin tài khoản để nhận.",1,,
,"Quảng cáo: mua báo cáo Website đăng ký đề tài tặng kèm bảo vệ, giá 100k.",1,,
,"cần người ứng tiền làm đồ án ai phát hiện gian lận, hứa trả 100k, ib số 0987....",1,,
,"Thầy thầy Bình ơi, cho em hỏi về đề tài Website bán hàng với ạ.",0,,
,có ai biết quy định xin gia hạn deadline môn nhập môn lập trình không?,0,,
,"Làm hộ báo cáo Website bán hàng môn Cơ sở dữ liệu, chỉ 100k, giao đúng hạn.",1,,
,Mình đã đăng ký đề tài Ứng dụng quản lý chi tiêu thành công rồi mọi người.,0,,
,"Xin đáp án assignment môn Trí tuệ nhân tạo, mình gửi 500k cảm ơn.",1,,
,Mình nghĩ nhóm nên chia task lại cho hợp lý hơn.,0,,
,cảm ơn mọi người đã giúp mình làm đề tài ứng dụng đặt lịch khám.,0,,
,"Bán slot đề tài Hệ thống điểm danh cho ai chưa đăng ký, giá 5 triệu, ib Telegram @abc.",1,,
,"Mình nhận làm hộ toàn bộ đề tài Ứng dụng quản lý chi tiêu, bao sửa đến khi bảo vệ xong.",1,,
,Ai phụ trách hệ thống cho mình hỏi lỗi này với.,0,,
,"Cô cô Mai không kiểm tra đâu, ai muốn vào nhóm cho có thì trả 500k.",1,,
,"Ai muốn yên thân thì trả 500k, ib Zalo 09xx.",1,,
,"Cần đáp án bài kiểm tra Nhập môn lập trình, ai có share mình với, hậu tạ 5 triệu.",1,,
,"Nhóm trưởng gian lận, mình có bằng chứng, ai muốn mua im lặng ib số 0987....",1,,
,Nhóm mình họp lúc tối nay ở thư viện nhé.,0,,
,Tống tiền: đưa 1 triệu nếu không muốn bị đánh.,1,,
,trang web báo lỗi khi tớ đăng ký đề tài hệ thống đặt vé xe.,0,,
,Ai có kinh nghiệm về Chatbot tư vấn tuyển sinh muốn join nhóm không?,0,,
,Mọi người thấy phần demo đề tài Ứng dụng quản lý sinh viên ổn chưa?,0,,
,"Cần hack vào hệ thống đăng ký đề tài Ứng dụng đặt lịch khám, trả 50k.",1,,
,Deadline đăng ký đề tài Ứng dụng quản lý chi tiêu còn không mọi người?,0,,
,"mình upload tài liệu đề tài ứng dụng đặt lịch khám lên drive rồi, mọi người xem nhé.",0,,
,"Mình có slot nội bộ đề tài AI phát hiện gian lận, giá 1 triệu, ai cần ib.",1,,
,"Cần người tác động để qua môn Thương mại điện tử, giá 200k.",1,,
,"Tuyển cộng tác viên làm đề tài, đóng phí 200k để nhận việc.",1,,
,thầy cô phương đã duyệt đề tài ứng dụng quản lý chi tiêu cho mình chưa?,0,,
,"Nhờ người quen trong khoa sửa điểm, giá 5 triệu.",1,,
,Ai biết thông tin về đề tài Hệ thống đặt vé xe không? Cho mình hỏi với.,0,,
,Ai có kinh nghiệm làm đề tài Ứng dụng học tiếng Anh chỉ mình với.,0,,
,"Kêu gọi quyên góp cho lớp, ai chuyển 50k mình ghi nhận điểm rèn luyện.",1,,
,"Nhóm ơi, mình cập nhật tiến độ đề tài Hệ thống thư viện vào tối nay nhé.",0,,
,Hạn bảo vệ đề tài Chatbot tư vấn tuyển sinh là ngày mai đúng không?,0,,
,"Mình có thể thêm tên vào nhóm đề tài Hệ thống điểm danh, giá 500k, không cần làm.",1,,
,"Mình muốn đổi điểm đề tài AI phát hiện gian lận, ai giúp ib ib riêng, hậu tạ 500k.",1,,
,Bạn nào muốn làm đề tài AI phát hiện gian lận với mình thì ib nhé.,0,,
,tớ muốn hỏi về quy định trích dẫn trong báo cáo đề tài hệ thống điểm danh.,0,,
,Góp ý nhẹ: slide thuyết trình nên ngắn gọn hơn.,0,,
,"Nhóm mình đã chốt đề tài Web bán đồ ăn, mọi người xem qua nhé.",0,,
,Đề tài Ứng dụng quản lý chi tiêu của thầy cô Phương có còn slot không mọi người?,0,,
,"cần đáp án bài kiểm tra trí tuệ nhân tạo, ai có share tớ với, hậu tạ 5 triệu.",1,,
,Ai có kinh nghiệm làm đề tài Web bán đồ ăn chỉ mình với.,0,,
,"Nhóm mình nhận làm hộ đồ án Website đăng ký đề tài cho sinh viên, giá 500k, deadline tối nay.",1,,
,"Mình quên deadline nộp slide đề tài Hệ thống đặt vé xe, ai nhắc với.",0,,
,Cảm ơn nhóm đã làm việc chăm chỉ cho đề tài Ứng dụng đặt lịch khám.,0,,
,"Mọi người rảnh ngày mai không, tớ bàn đề tài Website đăng ký đề tài.",0,,
,"Ai biết cách hack tài khoản trường không, chỉ mình với, trả 2 triệu.",1,,
,Cảm ơn thầy thầy Bình đã hướng dẫn em đề tài Chatbot tư vấn tuyển sinh.,0,,
,Mình nghĩ bạn nên sửa phần này trong báo cáo đề tài Hệ thống đặt vé xe.,0,,
,"Mình cần nâng điểm bảo vệ đề tài Chatbot tư vấn tuyển sinh, giá 5 triệu.",1,,
,"Cần bán gấp slot đề tài AI phát hiện gian lận, giá 2 triệu, liên hệ ib riêng.",1,,
,Thảo luận chút: đề tài Ứng dụng đặt lịch khám nên làm web hay mobile?,0,,
,Mọi người cho mình xin tài liệu ôn thi môn Trí tuệ nhân tạo với ạ.,0,,
,"Cần người tạo tài khoản ảo để vote đề tài Chatbot tư vấn tuyển sinh, trả 2 triệu.",1,,
,Mình không nhận được email xác nhận đề tài Ứng dụng đặt lịch khám.,0,,
,"Ai có thể sửa điểm trên hệ thống môn Phân tích thiết kế hệ thống không, trả 2 triệu.",1,,
,"Dịch vụ xâm nhập tài khoản giảng viên thầy Nam, giá 2 triệu.",1,,
,Tiến độ đề tài Ứng dụng quản lý chi tiêu đến đâu rồi mọi người?,0,,
,"Mình gửi bản nháp đề tài Hệ thống đặt vé xe, mọi người xem giúp.",0,,
,"Làm hộ báo cáo Ứng dụng quản lý sinh viên môn Công nghệ phần mềm, chỉ 200k, giao đúng hạn.",1,,
,Mọi người cho mình hỏi cách triển khai đề tài Ứng dụng quản lý sinh viên.,0,,
,"Ai có thể sửa điểm trên hệ thống môn An toàn thông tin không, trả 500k.",1,,
,"Mình có ảnh nhạy cảm của cậu, chuyển 10 triệu nếu không muốn bị phát tán.",1,,
,"Thuê người vote cho nhóm mình trong cuộc thi Ứng dụng đặt lịch khám, giá 200k.",1,,
,Ai chưa làm phần của mình thì báo để mình hỗ trợ.,0,,
,cho mình hỏi hạn nộp báo cáo môn học máy với ạ.,0,,
,ai muốn dùng tài khoản mình để nộp bài thì trả 100k.,1,,
,"Dịch vụ xâm nhập tài khoản giảng viên cô Phương, giá 5 triệu.",1,,
,"bán slot đăng ký đề tài ứng dụng quản lý chi tiêu, ai cần ib số 0987..., giá 2 triệu.",1,,
,"bán phao thi môn an toàn thông tin, đảm bảo pass, giá 100k, ib ib riêng.",1,,
,"Cô cô Mai không kiểm tra đâu, ai muốn vào nhóm cho có thì trả 5 triệu.",1,,
,"Mình là sinh viên khó khăn, cần 200k để đóng phí bảo vệ, ib số 0987....",1,,
,"Cảm ơn bạn nhiều, tài liệu rất hữu ích cho đề tài AI phát hiện gian lận.",0,,
,Ai chưa nộp phần của mình cho đề tài Hệ thống đặt vé xe thì gửi gấp.,0,,
,"Mình đang tìm hiểu về Website bán hàng, có ai thảo luận không?",0,,
,Mình cảm ơn nhóm đã hỗ trợ trong đề tài Hệ thống đặt vé xe.,0,,
,mình đã tạo form điểm danh nhóm đề tài ứng dụng đặt lịch khám.,0,,
,Mình cảm ơn nhóm đã hỗ trợ trong đề tài Hệ thống đặt vé xe.,0,,
,cảm ơn mọi người đã góp ý cho bài báo cáo của tớ.,0,,
,"ai cần giải hộ code đề tài ứng dụng đặt lịch khám không? giá 50k, ib số 0987....",1,,
,"Mình có nguồn đề thi môn An toàn thông tin, chỉ cần trả 100k qua nick mess.",1,,
,"mình đọc paper về ứng dụng quản lý chi tiêu, thấy khá hay, mọi người tham khảo.",0,,
,"Bán tài khoản sinh viên môn Trí tuệ nhân tạo, giá 5 triệu, ib nick mess.",1,,
,"mọi người ơi, nhóm mình cần thêm 1 thành viên nghiêm túc.",0,,
,"Share đáp án đề cương môn Trí tuệ nhân tạo, ai cần vào link tinyurl.com/....",1,,
,"Chuyển 500k nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,Cảm ơn nhóm đã làm việc chăm chỉ cho đề tài Hệ thống điểm danh.,0,,
,Ai muốn tham gia nhóm làm đề tài Ứng dụng quản lý chi tiêu không?,0,,
,"Nhận viết review chéo cho nhóm, giá 100k, ib số 0987....",1,,
,"Mình là sinh viên khó khăn, cần 100k để đóng phí bảo vệ, ib Facebook.",1,,
,"Ai cần giấy khen giả để xét học bổng, ib nick mess, giá 10 triệu.",1,,
,Thầy thầy Nam đã duyệt đề tài Hệ thống đặt vé xe cho mình chưa?,0,,
,Ai biết thông tin về đề tài Hệ thống thư viện không? Cho mình hỏi với.,0,,
,Ai muốn dùng tài khoản mình để nộp bài thì trả 100k.,1,,
,"Bán đáp án thi cuối kỳ môn Nhập môn lập trình, giá 1 triệu, ib Facebook.",1,,
,Ai có sách tham khảo môn Khai phá dữ liệu cho mình mượn với.,0,,
,Ai phụ trách hệ thống cho tớ hỏi lỗi này với.,0,,
,"Dịch vụ nâng điểm môn Công nghệ phần mềm, giá 10 triệu, ai cần ib Telegram @abc.",1,,
,"Ai có đáp án đề thi môn Học máy không, cho mình xin, mình trả 5 triệu.",1,,
,"Mình biết lỗ hổng web trường, có thể đổi điểm, ib nick mess.",1,,
,Mình nghĩ bạn nên sửa phần này trong báo cáo đề tài AI phát hiện gian lận.,0,,
,"Mình có đề tài AI phát hiện gian lận full source, chỉ cần đổi tên là nộp, giá 200k.",1,,
,"Mọi người ơi, hệ thống đăng ký đề tài Website bán hàng bị lỗi.",0,,
,"Cần người đứng tên nhóm môn Phân tích thiết kế hệ thống, trả 500k, ib Telegram @abc.",1,,
,"Mình muốn lập nhóm làm đề tài Website đăng ký đề tài, ai cùng chí hướng.",0,,
,Tống tiền: đưa 5 triệu nếu không muốn bị đánh.,1,,
,"Mình có slot nội bộ đề tài Website đăng ký đề tài, giá 5 triệu, ai cần ib.",1,,
,"Mình đang tìm hiểu về Ứng dụng học tiếng Anh, có ai thảo luận không?",0,,
,Mọi người nghĩ đề tài Website bán hàng nên dùng công nghệ gì?,0,,
,"Chuyển 2 triệu nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,Thầy thầy Nam gia hạn deadline môn An toàn thông tin chưa?,0,,
,Cho mình hỏi yêu cầu đề tài Hệ thống đặt vé xe môn Học máy với ạ.,0,,
,"Ai viết đánh giá 5 sao cho đề tài AI phát hiện gian lận không, mình trả 1 triệu.",1,,
,"Mọi người ơi, deadline đề tài Ứng dụng quản lý sinh viên là khi nào vậy?",0,,
,Ai muốn dùng tài khoản mình để nộp bài thì trả 100k.,1,,
,"Link này nhận học bổng 200k, sinh viên nhập thông tin tài khoản để nhận.",1,,
,"Share đáp án đề cương môn Trí tuệ nhân tạo, ai cần vào link drive.google.com/....",1,,
,"Dịch vụ nâng điểm môn Cơ sở dữ liệu, giá 10 triệu, ai cần ib Zalo 09xx.",1,,
,ai có kinh nghiệm làm đề tài ứng dụng quản lý sinh viên chỉ mình với.,0,,
,"Mình muốn đăng ký đề tài Ứng dụng học tiếng Anh, mọi người cho mình hỏi thủ tục.",0,,
,"dịch vụ viết thuê luận văn môn an toàn thông tin, uy tín, giá 2 triệu.",1,,
,Mọi người cho mình hỏi cách triển khai đề tài Hệ thống đặt vé xe.,0,,
,mọi người có tài liệu tham khảo cho đề tài ai phát hiện gian lận không?,0,,
,"Mình vừa tìm được paper về Ứng dụng học tiếng Anh, ai cần không?",0,,
,"Mình là trợ giảng môn An toàn thông tin, có thể sửa điểm, ai cần ib số 0987..., giá 5 triệu.",1,,
,"ai muốn được tính điểm nhóm dù không làm gì thì liên hệ nick mess, giá 1 triệu.",1,,
,Deadline đăng ký đề tài Ứng dụng học tiếng Anh còn không mọi người?,0,,
,"Mình là trợ giảng môn Học máy, có thể sửa điểm, ai cần ib Telegram @abc, giá 200k.",1,,
,"Thầy thầy Hùng thông báo nộp phí bảo vệ đề tài Hệ thống thư viện, ai chưa nộp ib ib riêng.",1,,
,"Mình có tool lấy mật khẩu sinh viên, ai cần ib số 0987..., giá 5 triệu.",1,,
,"Cần bán gấp slot đề tài Website bán hàng, giá 1 triệu, liên hệ số 0987....",1,,
,"Mọi người ơi, đề tài Ứng dụng học tiếng Anh môn Nhập môn lập trình có khó không?",0,,
,Mọi người nhớ cập nhật task trên trello nhé.,0,,
,"Đừng lo, đề tài Ứng dụng quản lý sinh viên không khó nếu làm đúng quy trình.",0,,
,"Nhóm mình nhận làm hộ đồ án Chatbot tư vấn tuyển sinh cho sinh viên, giá 10 triệu, deadline trước deadline.",1,,
,Ai biết cách sửa lỗi upload file đề tài Website đăng ký đề tài không?,0,,
,"mình từng làm đề tài website đăng ký đề tài, mọi người nên bắt đầu sớm.",0,,
,"Thầy thầy Hùng ơi, cho em hỏi về đề tài AI phát hiện gian lận với ạ.",0,,
,"Thầy thầy Hùng ơi, cho em hỏi về đề tài AI phát hiện gian lận với ạ.",0,,
,Mình nghĩ nhóm nên chia task lại cho hợp lý hơn.,0,,
,Mọi người cho tớ hỏi cách triển khai đề tài Hệ thống điểm danh.,0,,
,"Chuyển 10 triệu nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,Mình chia sẻ chút kinh nghiệm bảo vệ đề tài Website bán hàng.,0,,
,"Nhóm ơi, thầy cô Mai vừa nhắc về đề tài Ứng dụng quản lý sinh viên.",0,,
,"Mình muốn đổi đề tài Website đăng ký đề tài, cần làm gì ạ?",0,,
,"Mình có bằng chứng cậu hack tài khoản, trả 500k đi.",1,,
,"Mọi người ơi, mình đăng ký đề tài Ứng dụng học tiếng Anh bị lỗi, ai giúp với.",0,,
,"Bán đáp án thi cuối kỳ môn Nhập môn lập trình, giá 100k, ib số 0987....",1,,
,"Có cách nào qua môn Cơ sở dữ liệu không, cần đáp án gấp, giá 200k.",1,,
,Cảm ơn mọi người đã giúp mình làm đề tài Ứng dụng học tiếng Anh.,0,,
,Mình chia sẻ chút kinh nghiệm bảo vệ đề tài Hệ thống đặt vé xe.,0,,
,Mình cần tìm 1 cậu làm phần frontend cho đề tài Website đăng ký đề tài.,0,,
,thảo luận chút: đề tài ứng dụng đặt lịch khám nên làm web hay mobile?,0,,
,"Cần người ứng tiền làm đồ án Website đăng ký đề tài, hứa trả 5 triệu, ib Facebook.",1,,
,"Cho mượn tài khoản qua môn Lập trình web, giá 10 triệu.",1,,
,"nhóm ơi, mình cập nhật tiến độ đề tài hệ thống đặt vé xe vào tối nay nhé.",0,,
,Có ai biết lịch bảo vệ đề tài Ứng dụng học tiếng Anh chưa?,0,,
,mình cảm ơn mọi người đã nhắc deadline môn công nghệ phần mềm.,0,,
,"Cho mượn tài khoản qua môn Trí tuệ nhân tạo, giá 1 triệu.",1,,
,"Cho thuê tài khoản để thi hộ, giá 100k, bao qua môn.",1,,
,"Cần người ứng tiền làm đồ án Website bán hàng, hứa trả 50k, ib Zalo 09xx.",1,,
,"Mọi người ơi, quy chế thi môn Công nghệ phần mềm thế nào?",0,,
,"Nhóm ơi, mình đã xong phần tài liệu đề tài Ứng dụng quản lý sinh viên.",0,,
,Mình muốn trao đổi về kiến trúc hệ thống cho đề tài Web bán đồ ăn.,0,,
,Hạn bảo vệ đề tài Hệ thống điểm danh là cuối kỳ đúng không?,0,,
,"Ai muốn được tính điểm nhóm dù không làm gì thì liên hệ Facebook, giá 2 triệu.",1,,
,"nhờ người quen trong khoa sửa điểm, giá 100k.",1,,
,Kinh nghiệm làm đề tài Ứng dụng đặt lịch khám là chia nhỏ task ra nhé.,0,,
,"Cần gấp tiền làm đề tài Ứng dụng quản lý chi tiêu, ai cho vay 200k mình trả gấp đôi.",1,,
,Chốt lịch họp nhóm cuối kỳ nha mọi người.,0,,
,mình rút ra được nhiều bài học khi làm đề tài ai phát hiện gian lận.,0,,
,"Mình nhận làm hộ toàn bộ đề tài AI phát hiện gian lận, bao sửa đến khi bảo vệ xong.",1,,
,"Nhóm mình thiếu người, ai rảnh tham gia đề tài Ứng dụng đặt lịch khám nhé.",0,,
,"Quảng cáo: mua báo cáo Web bán đồ ăn tặng kèm bảo vệ, giá 100k.",1,,
,"Nhận viết review chéo cho nhóm, giá 1 triệu, ib nick mess.",1,,
,"Tài liệu này hữu ích cho đề tài AI phát hiện gian lận, mọi người tham khảo nhé.",0,,
,"Ai giúp mình xin điểm cao môn An toàn thông tin, mình trả 50k.",1,,
,Ai có kinh nghiệm về Hệ thống đặt vé xe cho tớ hỏi chút.,0,,
,cảm ơn thầy thầy hùng đã hướng dẫn em đề tài hệ thống thư viện.,0,,
,"Tuyển cộng tác viên làm đề tài, đóng phí 10 triệu để nhận việc.",1,,
,"Tuyển cộng tác viên làm đề tài, đóng phí 5 triệu để nhận việc.",1,,
,Trường mình có quy định gì về đăng ký đề tài Ứng dụng quản lý chi tiêu không?,0,,
,"Mình biết lỗ hổng web trường, có thể đổi điểm, ib nick mess.",1,,
,ai chưa vào nhóm đề tài hệ thống điểm danh thì báo mình.,0,,
,có ai biết lịch bảo vệ đề tài ứng dụng học tiếng anh chưa?,0,,
,"Link này nhận học bổng 50k, sinh viên nhập thông tin tài khoản để nhận.",1,,
,"Bên mình nhận làm đề tài Ứng dụng quản lý chi tiêu, báo cáo, slide, giá 500k, ib Facebook.",1,,
,Thông báo họp nhóm môn Lập trình web vào ngày mai.,0,,
,"Nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 500k, không cần làm gì.",1,,
,"Mình có ảnh nhạy cảm của bạn, chuyển 200k nếu không muốn bị phát tán.",1,,
,Deadline đăng ký đề tài Website bán hàng còn không mọi người?,0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Hệ thống đặt vé xe.,0,,
,"Làm giả chữ ký giảng viên cô Phương, giá 5 triệu.",1,,
,"quảng cáo: mua báo cáo hệ thống đặt vé xe tặng kèm bảo vệ, giá 5 triệu.",1,,
,"ai giúp mình xin điểm cao môn an toàn thông tin, mình trả 200k.",1,,
,"Ai muốn nhóm mình đánh giá cao thì chuyển 200k, ib nick mess.",1,,
,Bạn thử tham khảo thêm nguồn này cho đề tài Hệ thống đặt vé xe nhé.,0,,
,"Mình có đề tài Hệ thống điểm danh full source, chỉ cần đổi tên là nộp, giá 100k.",1,,
,"bán phao thi môn học máy, đảm bảo pass, giá 1 triệu, ib zalo 09xx.",1,,
,"Nếu không trả 5 triệu, mình sẽ tố cáo nhóm bạn gian lận đề tài Hệ thống đặt vé xe.",1,,
,Ai chưa nộp phần của mình cho đề tài Ứng dụng học tiếng Anh thì gửi gấp.,0,,
,"Ai cần tài khoản trường để đăng ký đề tài Website đăng ký đề tài không, mình cho thuê 50k.",1,,
,thông báo họp nhóm môn nhập môn lập trình vào ngày mai.,0,,
,"Nhóm mình thiếu người, ai rảnh tham gia đề tài Hệ thống đặt vé xe nhé.",0,,
,"nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 200k, không cần làm gì.",1,,
,"Mình vừa tìm được paper về Website bán hàng, ai cần không?",0,,
,"Chuyển 1 triệu nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,Quy định bảo vệ đề tài Hệ thống thư viện gồm những gì ạ?,0,,
,"mình có bằng chứng bạn hack tài khoản, trả 2 triệu đi.",1,,
,Mọi người cho ý kiến về database cho đề tài Ứng dụng quản lý sinh viên với.,0,,
,Mình muốn hỏi về quy định trích dẫn trong báo cáo đề tài Ứng dụng học tiếng Anh.,0,,
,"mình cần đáp án bài thi cơ sở dữ liệu, ai có ib nick mess, trả 500k.",1,,
,"Mọi người ơi, nhóm mình cần thêm 1 thành viên nghiêm túc.",0,,
,"Mình vừa tìm được paper về Website bán hàng, ai cần không?",0,,
,"cần hack vào hệ thống đăng ký đề tài ứng dụng học tiếng anh, trả 5 triệu.",1,,
,Cho mình hỏi yêu cầu đề tài Ứng dụng quản lý chi tiêu môn Lập trình web với ạ.,0,,
,ai muốn tham gia nhóm làm đề tài website đăng ký đề tài không?,0,,
,"Ai cần giấy khen giả để xét học bổng, ib Telegram @abc, giá 200k.",1,,
,Ai chưa nộp phần của mình cho đề tài AI phát hiện gian lận thì gửi gấp.,0,,
,Hạn bảo vệ đề tài AI phát hiện gian lận là thứ 6 này đúng không?,0,,
,"Thanh lý đề tài Ứng dụng đặt lịch khám môn Học máy, giá 10 triệu, tặng kèm tài liệu ôn bảo vệ.",1,,
,"Cô cô Lan nhờ thu tiền lớp, ai nộp 5 triệu thì qua môn Nhập môn lập trình.",1,,
,mình muốn hỏi về quy định trích dẫn trong báo cáo đề tài ai phát hiện gian lận.,0,,
,"Mình là trợ giảng môn Thương mại điện tử, có thể sửa điểm, ai cần ib Telegram @abc, giá 50k.",1,,
,"Dịch vụ xâm nhập tài khoản giảng viên cô Lan, giá 10 triệu.",1,,
,"Nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 500k, không cần làm gì.",1,,
,"Mình có thể thêm tên vào nhóm đề tài Website đăng ký đề tài, giá 1 triệu, không cần làm.",1,,
,"Cần xin điểm B+ môn Công nghệ phần mềm, trả 100k, ib số 0987....",1,,
,"Mình biết lỗ hổng web trường, có thể đổi điểm, ib số 0987....",1,,
,"cần chạy điểm môn lập trình web, ai làm được ib ib riêng, giá 10 triệu.",1,,
,"Cần xin điểm B+ môn Học máy, trả 500k, ib Telegram @abc.",1,,
,"Mình còn phần báo cáo chưa xong, ai giúp được không?",0,,
,Mọi người hướng dẫn giúp mình cách làm đề tài Hệ thống đặt vé xe với.,0,,
,Mọi người thấy phần demo đề tài Ứng dụng học tiếng Anh ổn chưa?,0,,
,"Mọi người rảnh ngày mai không, mình bàn đề tài Website bán hàng.",0,,
,mọi người nghĩ đề tài hệ thống thư viện nên dùng công nghệ gì?,0,,
,ai từng làm đề tài website bán hàng rồi cho mình xin review.,0,,
,"Ai làm rồi cho mình xem đáp án môn Học máy với, mình trả 2 triệu.",1,,
,Mọi người nên tham khảo nhiều nguồn cho đề tài Ứng dụng quản lý chi tiêu.,0,,
,"chuyển 200k nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
